100	0.083333333333333329
10039	0.083333333333333329
10044	0.083333333333333329
10145	0.083333333333333329
10150	0.083333333333333329
10196	0.16666666666666666
10200	0.16666666666666666
10246	0.083333333333333329
10251	0.083333333333333329
10297	0.083333333333333329
10301	0.083333333333333329
10347	0.25
10398	0.25
10448	0.083333333333333329
10499	0.083333333333333329
10503	0.083333333333333329
1055	0.083333333333333329
1060	0.16666666666666666
10604	0.083333333333333329
10655	0.16666666666666666
10705	0.083333333333333329
10710	0.16666666666666666
10756	0.083333333333333329
10761	0.16666666666666666
10806	0.083333333333333329
10857	0.083333333333333329
10912	0.16666666666666666
11003	0.083333333333333329
1105	0.083333333333333329
11054	0.16666666666666666
1110	0.083333333333333329
11155	0.16666666666666666
11256	0.083333333333333329
11261	0.083333333333333329
11306	0.083333333333333329
11311	0.083333333333333329
11357	0.083333333333333329
11458	0.083333333333333329
11463	0.083333333333333329
11508	0.083333333333333329
11559	0.16666666666666666
1156	0.083333333333333329
11564	0.083333333333333329
11609	0.16666666666666666
1161	0.16666666666666666
11614	0.083333333333333329
11670	0.083333333333333329
1206	0.083333333333333329
1211	0.16666666666666666
12170	0.083333333333333329
12215	0.083333333333333329
12220	0.083333333333333329
12321	0.083333333333333329
12367	0.083333333333333329
12372	0.16666666666666666
12468	0.16666666666666666
12473	0.16666666666666666
12518	0.083333333333333329
12523	0.083333333333333329
1257	0.083333333333333329
12574	0.083333333333333329
1262	0.16666666666666666
12675	0.083333333333333329
12680	0.083333333333333329
12730	0.083333333333333329
12781	0.16666666666666666
12826	0.083333333333333329
12831	0.083333333333333329
12877	0.083333333333333329
12882	0.083333333333333329
12927	0.083333333333333329
12932	0.083333333333333329
12978	0.083333333333333329
12983	0.083333333333333329
13018	0.083333333333333329
13023	0.083333333333333329
13069	0.083333333333333329
13074	0.083333333333333329
13119	0.083333333333333329
1312	0.083333333333333329
13124	0.083333333333333329
13175	0.083333333333333329
13180	0.083333333333333329
13326	0.083333333333333329
13331	0.083333333333333329
13382	0.083333333333333329
13427	0.083333333333333329
13432	0.083333333333333329
13478	0.083333333333333329
13528	0.083333333333333329
13533	0.083333333333333329
13579	0.083333333333333329
1358	0.16666666666666666
13584	0.083333333333333329
13690	0.083333333333333329
13740	0.083333333333333329
13836	0.083333333333333329
13841	0.16666666666666666
13892	0.083333333333333329
13937	0.083333333333333329
13942	0.083333333333333329
13988	0.16666666666666666
13993	0.083333333333333329
14028	0.083333333333333329
14033	0.16666666666666666
